Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,13078,10,91,103.50509282734114,31.79654300038237,1177.5162599988107,0.0,21.836147045442484,0.016696855058451202,91,110,120,130,160,190,220,290,820,1200,1200
,Aggregated,13078,10,91,103.50509282734114,31.79654300038237,1177.5162599988107,0.0,21.836147045442484,0.016696855058451202,91,110,120,130,160,190,220,290,820,1200,1200
