Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K50,10093,3125,77,243.34360059486815,13.681367000572209,7108.669531000487,0.0,16.832658444085467,5.211736613273267,77,120,520,530,560,640,1000,1000,5200,7100,7100
,Aggregated,10093,3125,77,243.34360059486815,13.681367000572209,7108.669531000487,0.0,16.832658444085467,5.211736613273267,77,120,520,530,560,640,1000,1000,5200,7100,7100
