Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K50,5250,5250,670.0,786.991868190098,507.47142799991707,10473.155183000017,0.0,8.769733610255674,8.769733610255674,670,740,830,990,1000,1200,1500,1500,9400,10000,10000
,Aggregated,5250,5250,670.0,786.991868190098,507.47142799991707,10473.155183000017,0.0,8.769733610255674,8.769733610255674,670,740,830,990,1000,1200,1500,1500,9400,10000,10000
