Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,19957,0,83,94.90183534323475,29.9967339997238,465.57998199932626,0.0,22.201566780691746,0.0,83,110,120,130,170,190,230,250,370,460,470
,Aggregated,19957,0,83,94.90183534323475,29.9967339997238,465.57998199932626,0.0,22.201566780691746,0.0,83,110,120,130,170,190,230,250,370,460,470
