Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,15936,0,17,21.428519958396393,6.261372999688319,914.2812670006606,0.0,26.58213119968498,0.0,17,20,22,23,27,33,48,87,510,910,910
,Aggregated,15936,0,17,21.428519958396393,6.261372999688319,914.2812670006606,0.0,26.58213119968498,0.0,17,20,22,23,27,33,48,87,510,910,910
