Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,19561,0,90,102.63299820831425,29.56381199965108,433.72283000007883,0.0,21.761799348396114,0.0,90,110,130,150,180,220,260,290,370,430,430
,Aggregated,19561,0,90,102.63299820831425,29.56381199965108,433.72283000007883,0.0,21.761799348396114,0.0,90,110,130,150,180,220,260,290,370,430,430
