Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K75,3908,3908,1000.0,1181.0974258692413,650.1662569999098,16320.06129399997,0.0,6.521639889040269,6.521639889040269,1000,1000,1100,1100,1500,1700,2200,3400,13000,16000,16000
,Aggregated,3908,3908,1000.0,1181.0974258692413,650.1662569999098,16320.06129399997,0.0,6.521639889040269,6.521639889040269,1000,1000,1100,1100,1500,1700,2200,3400,13000,16000,16000
