Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K1,16813,0,3,4.449574979004294,1.1967849999336977,750.6683580000413,0.0,28.053917538033197,0.0,3,4,5,5,7,9,11,13,330,720,750
,Aggregated,16813,0,3,4.449574979004294,1.1967849999336977,750.6683580000413,0.0,28.053917538033197,0.0,3,4,5,5,7,9,11,13,330,720,750
