Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,6525,6525,510.0,567.2537684076474,500.8665220011608,5835.850906001724,0.0,10.887636482786416,10.887636482786416,510,510,580,600,640,1000,1000,1000,2900,5800,5800
,Aggregated,6525,6525,510.0,567.2537684076474,500.8665220011608,5835.850906001724,0.0,10.887636482786416,10.887636482786416,510,510,580,600,640,1000,1000,1000,2900,5800,5800
