Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,5110,3696,1000.0,822.1845849242557,28.240169000127935,13904.035102999842,0.0,8.531506673038116,6.170733593649486,1000,1000,1000,1000,1100,1500,1500,1500,14000,14000,14000
,Aggregated,5110,3696,1000.0,822.1845849242557,28.240169000127935,13904.035102999842,0.0,8.531506673038116,6.170733593649486,1000,1000,1000,1000,1100,1500,1500,1500,14000,14000,14000
