Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K75,4002,4002,1000.0,1144.6785177396334,614.707565000117,16910.19544000028,0.0,6.680436055027985,6.680436055027985,1000,1000,1100,1100,1200,1500,1600,2500,14000,17000,17000
,Aggregated,4002,4002,1000.0,1144.6785177396334,614.707565000117,16910.19544000028,0.0,6.680436055027985,6.680436055027985,1000,1000,1100,1100,1200,1500,1600,2500,14000,17000,17000
