Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K1,13523,0,6,93.41967930836434,3.007579000041005,451.98424999989584,0.0,22.565451733492804,0.0,6,140,210,230,260,280,300,320,370,410,450
,Aggregated,13523,0,6,93.41967930836434,3.007579000041005,451.98424999989584,0.0,22.565451733492804,0.0,6,140,210,230,260,280,300,320,370,410,450
