Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K50,6817,15,510.0,521.7540466014026,285.6789010002103,1141.3907800015295,0.0,11.379313810587652,0.025038830447237023,510,550,580,600,660,720,810,860,1000,1100,1100
,Aggregated,6817,15,510.0,521.7540466014026,285.6789010002103,1141.3907800015295,0.0,11.379313810587652,0.025038830447237023,510,550,580,600,660,720,810,860,1000,1100,1100
