Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,4482,1854,970.0,981.0876614437625,519.5793120001326,1987.3902269991959,0.0,7.4732861337408645,3.0913593243988315,970,1000,1100,1100,1200,1300,1400,1500,1800,2000,2000
,Aggregated,4482,1854,970.0,981.0876614437625,519.5793120001326,1987.3902269991959,0.0,7.4732861337408645,3.0913593243988315,970,1000,1100,1100,1200,1300,1400,1500,1800,2000,2000
