Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,5078,3676,1000.0,827.3402496502574,29.1266290000749,17654.96526400011,0.0,8.47430187277964,6.134606869700267,1000,1000,1000,1000,1100,1500,1500,1500,17000,18000,18000
,Aggregated,5078,3676,1000.0,827.3402496502574,29.1266290000749,17654.96526400011,0.0,8.47430187277964,6.134606869700267,1000,1000,1000,1000,1100,1500,1500,1500,17000,18000,18000
