Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,3080,3080,1200.0,1592.9782327003445,1002.0022960006827,21030.876011000146,0.0,5.1388796865961535,5.1388796865961535,1200,1300,1400,1500,2500,3800,4500,7100,18000,21000,21000
,Aggregated,3080,3080,1200.0,1592.9782327003445,1002.0022960006827,21030.876011000146,0.0,5.1388796865961535,5.1388796865961535,1200,1300,1400,1500,2500,3800,4500,7100,18000,21000,21000
