Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772204481,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772204482,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772204483,10,,Aggregated,0.000000,0.000000,1500,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,10,10,1500.0,1554.1102801005763,1462.8785200002312,1634.362343000248,0.0
1772204484,10,,Aggregated,0.000000,0.000000,1500,1500,1600,1600,1600,1600,1600,1600,1600,1600,1600,13,13,1500.0,1440.1534203850763,1016.6752819986868,1634.362343000248,0.0
1772204485,10,,Aggregated,0.000000,0.000000,1300,1500,1500,1500,1600,1600,1600,1600,1600,1600,1600,22,20,1200.0,1308.750272591169,793.6788579991116,1634.362343000248,0.0
1772204486,10,,Aggregated,3.333333,3.333333,1200,1300,1500,1500,1600,1600,1600,1600,1600,1600,1600,30,27,1200.0,1252.8390619002191,793.6788579991116,1634.362343000248,0.0
1772204487,10,,Aggregated,4.750000,4.750000,1100,1200,1500,1500,1600,1600,1600,1600,1600,1600,1600,39,27,1100.0,1150.8560733336008,739.3676179999602,1634.362343000248,0.0
1772204488,10,,Aggregated,4.600000,4.000000,1100,1200,1200,1500,1500,1600,1600,1600,1600,1600,1600,45,27,1100.0,1107.072097711312,711.0951249997015,1634.362343000248,0.0
1772204489,10,,Aggregated,5.500000,4.500000,1100,1100,1200,1300,1500,1600,1600,1600,1600,1600,1600,53,30,1100.0,1086.8120916605924,711.0951249997015,1634.362343000248,0.0
1772204490,10,,Aggregated,5.857143,3.857143,1000,1100,1200,1200,1500,1600,1600,1600,1600,1600,1600,63,31,1000.0,1050.4833174605694,711.0951249997015,1634.362343000248,0.0
1772204491,10,,Aggregated,6.000000,3.375000,970,1100,1200,1200,1500,1600,1600,1600,1600,1600,1600,70,31,960.0,1034.8937263002101,711.0951249997015,1634.362343000248,0.0
1772204492,10,,Aggregated,6.444444,3.333333,930,1000,1100,1200,1500,1600,1600,1600,1600,1600,1600,80,31,920.0,1012.7486679252115,711.0951249997015,1634.362343000248,0.0
1772204493,10,,Aggregated,6.400000,3.100000,900,1000,1100,1200,1500,1500,1600,1600,1600,1600,1600,87,31,900.0,995.5356755059236,684.8645419995592,1634.362343000248,0.0
1772204494,10,,Aggregated,7.300000,3.100000,900,980,1100,1100,1500,1500,1600,1600,1600,1600,1600,96,31,900.0,979.6371158960065,680.9835609983566,1634.362343000248,0.0
1772204495,10,,Aggregated,8.100000,3.100000,910,1000,1100,1100,1300,1500,1600,1600,1600,1600,1600,104,36,910.0,982.4561498270879,680.9835609983566,1634.362343000248,0.0
1772204496,10,,Aggregated,8.000000,2.100000,900,980,1100,1100,1200,1500,1600,1600,1600,1600,1600,112,37,900.0,973.2107282590699,680.9835609983566,1634.362343000248,0.0
1772204497,10,,Aggregated,7.700000,1.200000,900,980,1000,1100,1200,1500,1600,1600,1600,1600,1600,120,37,900.0,962.2264613084553,609.0986729996075,1634.362343000248,0.0
1772204498,10,,Aggregated,8.200000,1.700000,900,960,1000,1100,1200,1500,1600,1600,1600,1600,1600,128,37,890.0,955.2895458126329,609.0986729996075,1634.362343000248,0.0
1772204499,10,,Aggregated,8.000000,1.000000,900,970,1000,1100,1200,1500,1600,1600,1600,1600,1600,138,41,900.0,954.6673950581085,609.0986729996075,1634.362343000248,0.0
1772204500,10,,Aggregated,8.000000,1.000000,900,970,1000,1000,1200,1500,1600,1600,1600,1600,1600,143,42,900.0,952.1622918602677,609.0986729996075,1634.362343000248,0.0
1772204501,10,,Aggregated,8.000000,1.000000,900,970,1000,1000,1200,1500,1600,1600,1600,1600,1600,151,44,900.0,949.0824120928678,609.0986729996075,1634.362343000248,0.0
1772204502,10,,Aggregated,8.000000,1.100000,910,970,1000,1000,1200,1500,1600,1600,1600,1600,1600,160,45,900.0,947.7254868438879,609.0986729996075,1634.362343000248,0.0
1772204503,10,,Aggregated,8.100000,1.200000,910,970,1000,1000,1200,1500,1600,1600,1600,1600,1600,169,46,910.0,945.3418465267499,609.0986729996075,1634.362343000248,0.0
1772204504,10,,Aggregated,7.900000,1.300000,900,960,1000,1000,1200,1500,1600,1600,1600,1600,1600,176,46,900.0,939.6556390512488,609.0986729996075,1634.362343000248,0.0
1772204505,10,,Aggregated,8.100000,1.400000,900,960,1000,1000,1100,1500,1600,1600,1600,1600,1600,186,46,900.0,936.9721797850526,609.0986729996075,1634.362343000248,0.0
1772204506,10,,Aggregated,7.900000,1.500000,900,960,1000,1000,1100,1500,1600,1600,1600,1600,1600,191,46,900.0,933.3054505707767,609.0986729996075,1634.362343000248,0.0
1772204507,10,,Aggregated,8.000000,1.500000,900,960,1000,1000,1100,1300,1500,1600,1600,1600,1600,201,50,900.0,933.5511549503385,609.0986729996075,1634.362343000248,0.0
1772204508,10,,Aggregated,8.100000,0.900000,900,960,990,1000,1100,1300,1500,1600,1600,1600,1600,209,50,900.0,932.0906843445796,609.0986729996075,1634.362343000248,0.0
1772204510,10,,Aggregated,7.900000,0.900000,900,960,990,1000,1100,1300,1500,1600,1600,1600,1600,217,51,900.0,930.4225732074486,609.0986729996075,1634.362343000248,0.0
1772204511,10,,Aggregated,8.000000,1.300000,910,960,1000,1000,1100,1300,1500,1600,1600,1600,1600,224,57,900.0,936.7837186072078,609.0986729996075,1634.362343000248,0.0
1772204512,10,,Aggregated,8.100000,1.300000,900,960,1000,1000,1100,1300,1500,1600,1600,1600,1600,231,57,900.0,933.9548582684619,609.0986729996075,1634.362343000248,0.0
1772204513,10,,Aggregated,7.900000,1.000000,900,950,1000,1000,1100,1300,1500,1600,1600,1600,1600,239,57,900.0,932.5561304101087,609.0986729996075,1634.362343000248,0.0
1772204514,10,,Aggregated,7.900000,1.400000,900,960,990,1000,1100,1300,1500,1600,1600,1600,1600,249,59,900.0,932.6222130803866,609.0986729996075,1634.362343000248,0.0
1772204515,10,,Aggregated,7.700000,1.200000,900,950,980,1000,1100,1300,1500,1600,1600,1600,1600,257,59,900.0,928.5629698560912,609.0986729996075,1634.362343000248,0.0
1772204516,10,,Aggregated,7.700000,1.200000,900,950,980,1000,1100,1200,1500,1600,1600,1600,1600,265,60,900.0,926.618016750992,609.0986729996075,1634.362343000248,0.0
1772204517,10,,Aggregated,7.900000,1.300000,900,950,980,1000,1100,1200,1500,1600,1600,1600,1600,274,61,900.0,924.9261321642829,609.0986729996075,1634.362343000248,0.0
1772204518,10,,Aggregated,7.900000,1.400000,900,950,980,1000,1100,1200,1500,1600,1600,1600,1600,281,61,900.0,921.5919487367017,609.0986729996075,1634.362343000248,0.0
1772204519,10,,Aggregated,7.900000,1.400000,900,940,970,1000,1100,1200,1500,1600,1600,1600,1600,289,61,900.0,919.3333932872488,609.0986729996075,1634.362343000248,0.0
1772204520,10,,Aggregated,7.900000,1.100000,900,950,980,1000,1100,1200,1500,1600,1600,1600,1600,296,65,900.0,923.4355281317993,609.0986729996075,1634.362343000248,0.0
1772204521,10,,Aggregated,8.000000,1.100000,900,950,980,1000,1100,1200,1500,1600,1600,1600,1600,306,68,900.0,924.2745303105048,609.0986729996075,1634.362343000248,0.0
