Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K75,3636,3636,1000.0,1292.8127323052809,639.1247429996838,15682.741907000036,0.0,6.071016083604768,6.071016083604768,1000,1100,1200,1500,1600,1800,2200,7700,16000,16000,16000
,Aggregated,3636,3636,1000.0,1292.8127323052809,639.1247429996838,15682.741907000036,0.0,6.071016083604768,6.071016083604768,1000,1100,1200,1500,1600,1800,2200,7700,16000,16000,16000
