Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K50,4923,4923,730.0,866.3265030117826,506.9602019999593,10318.591642000001,0.0,8.215220689366648,8.215220689366648,730,860,1000,1000,1200,1400,1500,1500,9400,10000,10000
,Aggregated,4923,4923,730.0,866.3265030117826,506.9602019999593,10318.591642000001,0.0,8.215220689366648,8.215220689366648,730,860,1000,1000,1200,1400,1500,1500,9400,10000,10000
