Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K75,6318,10,620.0,581.9258763543827,92.00100199814187,1149.20355799768,0.0,10.541903595633794,0.016685507432152257,620,670,700,710,750,780,820,860,1100,1100,1100
,Aggregated,6318,10,620.0,581.9258763543827,92.00100199814187,1149.20355799768,0.0,10.541903595633794,0.016685507432152257,620,670,700,710,750,780,820,860,1100,1100,1100
