Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,5041,359,850.0,824.3737663471519,118.87457200009521,1484.9427519993696,0.0,8.413514680557714,0.5991771018290457,850,890,920,930,980,1000,1100,1100,1400,1500,1500
,Aggregated,5041,359,850.0,824.3737663471519,118.87457200009521,1484.9427519993696,0.0,8.413514680557714,0.5991771018290457,850,890,920,930,980,1000,1100,1100,1400,1500,1500
