Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K50,6748,25,520.0,531.7802581221182,265.79836399832857,1376.879632996861,0.0,11.266521993412113,0.04174022670944025,520,560,590,610,680,740,830,910,1300,1400,1400
,Aggregated,6748,25,520.0,531.7802581221182,265.79836399832857,1376.879632996861,0.0,11.266521993412113,0.04174022670944025,520,560,590,610,680,740,830,910,1300,1400,1400
