Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,10285,4119,40,231.04255767389665,5.8584399994288106,4570.535952000682,0.0,17.15677901361507,6.871052285569321,40,500,500,510,510,510,520,1000,3700,4400,4600
,Aggregated,10285,4119,40,231.04255767389665,5.8584399994288106,4570.535952000682,0.0,17.15677901361507,6.871052285569321,40,500,500,510,510,510,520,1000,3700,4400,4600
