Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,15919,0,18,22.53307311024893,7.580659000268497,976.83451300054,0.0,26.553114940684978,0.0,18,20,22,23,28,34,54,92,690,980,980
,Aggregated,15919,0,18,22.53307311024893,7.580659000268497,976.83451300054,0.0,26.553114940684978,0.0,18,20,22,23,28,34,54,92,690,980,980
