Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,13005,10,94,106.14202551810325,33.09852500024135,1288.1103489999077,0.0,21.712095226591302,0.016695190485652673,94,110,130,140,160,190,230,300,890,1300,1300
,Aggregated,13005,10,94,106.14202551810325,33.09852500024135,1288.1103489999077,0.0,21.712095226591302,0.016695190485652673,94,110,130,140,160,190,230,300,890,1300,1300
