Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K75,6327,3591,600.0,592.8054605391184,21.567639000068084,14828.563365000036,0.0,10.565472461079313,5.996619504936907,600,1000,1000,1000,1000,1000,1000,1100,10000,15000,15000
,Aggregated,6327,3591,600.0,592.8054605391184,21.567639000068084,14828.563365000036,0.0,10.565472461079313,5.996619504936907,600,1000,1000,1000,1000,1000,1000,1100,10000,15000,15000
