Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K50,4961,4961,750.0,857.485071406169,505.0834500000292,9727.862106999964,0.0,8.2752875171694,8.2752875171694,750,990,1000,1000,1000,1100,1100,1500,9000,9700,9700
,Aggregated,4961,4961,750.0,857.485071406169,505.0834500000292,9727.862106999964,0.0,8.2752875171694,8.2752875171694,750,990,1000,1000,1000,1100,1100,1500,9000,9700,9700
