Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,19959,0,82,95.08719375339362,29.838196999662614,420.2153719998023,0.0,22.18448785083212,0.0,82,100,120,130,170,200,240,280,370,420,420
,Aggregated,19959,0,82,95.08719375339362,29.838196999662614,420.2153719998023,0.0,22.18448785083212,0.0,82,100,120,130,170,200,240,280,370,420,420
