Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772198445,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772198446,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772198447,10,,Aggregated,0.000000,0.000000,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,12,10,1300.0,1151.8753083334257,114.95841699979792,1400.4142010003306,0.0
1772198448,10,,Aggregated,0.000000,0.000000,690,1300,1300,1300,1400,1400,1400,1400,1400,1400,1400,25,10,690.0,828.6011622000478,95.86655699968105,1400.4142010003306,0.0
1772198449,10,,Aggregated,0.000000,0.000000,630,720,1300,1300,1400,1400,1400,1400,1400,1400,1400,35,10,630.0,751.9919803714662,95.86655699968105,1400.4142010003306,0.0
1772198450,10,,Aggregated,8.000000,3.333333,640,670,720,1300,1300,1400,1400,1400,1400,1400,1400,48,10,640.0,690.7844935625557,95.86655699968105,1400.4142010003306,0.0
1772198451,10,,Aggregated,8.750000,2.500000,640,670,710,740,1300,1400,1400,1400,1400,1400,1400,59,10,640.0,670.5440867457793,86.88751999989108,1400.4142010003306,0.0
1772198452,10,,Aggregated,9.400000,2.000000,640,670,710,710,1300,1400,1400,1400,1400,1400,1400,71,10,640.0,647.6130166760804,86.88751999989108,1400.4142010003306,0.0
1772198453,10,,Aggregated,9.666667,1.666667,640,670,690,710,1300,1300,1400,1400,1400,1400,1400,81,10,640.0,637.3110463703897,86.88751999989108,1400.4142010003306,0.0
1772198454,10,,Aggregated,9.142857,1.428571,640,670,690,710,1300,1300,1400,1400,1400,1400,1400,85,10,640.0,636.623387529428,86.88751999989108,1400.4142010003306,0.0
1772198455,10,,Aggregated,9.375000,1.250000,640,680,710,740,1300,1300,1400,1400,1400,1400,1400,97,10,640.0,644.3910885360898,86.88751999989108,1400.4142010003306,0.0
1772198456,10,,Aggregated,9.333333,1.111111,640,670,710,720,960,1300,1400,1400,1400,1400,1400,109,10,640.0,626.2787135412982,86.88751999989108,1400.4142010003306,0.0
1772198457,10,,Aggregated,9.400000,1.000000,640,670,690,710,840,1300,1400,1400,1400,1400,1400,121,10,640.0,615.7071798347224,86.88751999989108,1400.4142010003306,0.0
1772198458,10,,Aggregated,10.800000,1.000000,630,670,680,710,840,1300,1400,1400,1400,1400,1400,133,10,630.0,606.8188823684385,86.88751999989108,1400.4142010003306,0.0
1772198459,10,,Aggregated,10.900000,0.000000,630,670,690,710,830,1300,1400,1400,1400,1400,1400,145,10,630.0,602.4292106276017,86.88751999989108,1400.4142010003306,0.0
1772198460,10,,Aggregated,10.800000,0.000000,630,660,680,700,800,1300,1400,1400,1400,1400,1400,158,10,630.0,597.7546214620398,86.88751999989108,1400.4142010003306,0.0
1772198461,10,,Aggregated,10.900000,0.000000,630,650,680,690,790,1300,1400,1400,1400,1400,1400,168,10,630.0,595.3531115535874,86.88751999989108,1400.4142010003306,0.0
1772198462,10,,Aggregated,10.600000,0.000000,610,650,670,690,740,1300,1400,1400,1400,1400,1400,181,10,610.0,588.1269194917306,86.88751999989108,1400.4142010003306,0.0
1772198463,10,,Aggregated,10.500000,0.000000,600,650,670,680,740,1300,1400,1400,1400,1400,1400,191,10,600.0,583.7884055549882,86.88751999989108,1400.4142010003306,0.0
1772198464,10,,Aggregated,11.100000,0.000000,600,640,670,680,720,960,1300,1400,1400,1400,1400,203,10,600.0,578.2996251724293,86.88751999989108,1400.4142010003306,0.0
1772198465,10,,Aggregated,11.300000,0.000000,590,640,660,680,720,960,1300,1400,1400,1400,1400,216,10,590.0,570.227596851863,86.88751999989108,1400.4142010003306,0.0
1772198466,10,,Aggregated,11.700000,0.000000,590,640,650,670,720,890,1300,1400,1400,1400,1400,229,10,590.0,565.075147104819,86.88751999989108,1400.4142010003306,0.0
1772198467,10,,Aggregated,11.700000,0.000000,590,640,660,670,710,890,1300,1400,1400,1400,1400,240,10,590.0,564.2835722291861,86.88751999989108,1400.4142010003306,0.0
1772198468,10,,Aggregated,11.400000,0.000000,590,640,650,670,710,840,1300,1400,1400,1400,1400,251,10,590.0,563.3737877609765,86.88751999989108,1400.4142010003306,0.0
1772198469,10,,Aggregated,11.200000,0.000000,580,630,650,670,710,840,1300,1400,1400,1400,1400,264,10,580.0,558.0132592651717,86.88751999989108,1400.4142010003306,0.0
1772198470,10,,Aggregated,11.000000,0.000000,590,630,650,670,710,840,1300,1400,1400,1400,1400,274,10,590.0,556.2181780839624,86.88751999989108,1400.4142010003306,0.0
1772198471,10,,Aggregated,11.000000,0.000000,590,630,650,670,710,830,1300,1400,1400,1400,1400,286,10,590.0,557.3238766678527,86.88751999989108,1400.4142010003306,0.0
1772198472,10,,Aggregated,11.400000,0.000000,590,630,650,670,710,830,1300,1400,1400,1400,1400,298,10,590.0,556.5031057449855,86.88751999989108,1400.4142010003306,0.0
1772198473,10,,Aggregated,11.500000,0.000000,590,630,650,670,710,800,1300,1400,1400,1400,1400,304,10,590.0,554.8928623289627,86.88751999989108,1400.4142010003306,0.0
1772198474,10,,Aggregated,11.500000,0.000000,590,640,660,670,710,860,1300,1400,1400,1400,1400,315,10,590.0,562.0717259333478,86.88751999989108,1400.4142010003306,0.0
1772198475,10,,Aggregated,11.300000,0.000000,590,630,650,670,710,840,1300,1400,1400,1400,1400,328,10,590.0,559.5579330457442,86.88751999989108,1400.4142010003306,0.0
1772198476,10,,Aggregated,11.000000,0.000000,580,630,650,670,710,840,1300,1400,1400,1400,1400,335,10,580.0,559.2197173671766,86.88751999989108,1400.4142010003306,0.0
1772198477,10,,Aggregated,11.100000,0.000000,580,630,650,670,720,860,1300,1400,1400,1400,1400,349,10,580.0,559.6587113352548,86.88751999989108,1400.4142010003306,0.0
1772198478,10,,Aggregated,11.000000,0.000000,580,630,660,670,720,840,1300,1400,1400,1400,1400,361,10,580.0,559.3535117839415,86.88751999989108,1400.4142010003306,0.0
1772198479,10,,Aggregated,11.000000,0.000000,580,630,650,670,720,840,1300,1400,1400,1400,1400,373,10,580.0,556.840174935666,86.88751999989108,1400.4142010003306,0.0
1772198480,10,,Aggregated,10.800000,0.000000,580,630,650,670,720,840,1300,1400,1400,1400,1400,386,10,580.0,556.9757003782438,86.88751999989108,1400.4142010003306,0.0
1772198481,10,,Aggregated,10.900000,0.000000,580,630,650,670,720,840,1300,1400,1400,1400,1400,396,10,580.0,554.898975964653,86.88751999989108,1400.4142010003306,0.0
1772198482,10,,Aggregated,10.800000,0.000000,570,630,650,670,720,830,1300,1300,1400,1400,1400,407,10,570.0,552.3723619852652,86.88751999989108,1400.4142010003306,0.0
1772198483,10,,Aggregated,11.000000,0.000000,570,630,650,670,720,830,1300,1300,1400,1400,1400,418,10,570.0,551.5979034449848,86.88751999989108,1400.4142010003306,0.0
1772198484,10,,Aggregated,11.100000,0.000000,570,620,650,670,710,830,1300,1300,1400,1400,1400,431,10,570.0,550.0776309466422,86.88751999989108,1400.4142010003306,0.0
1772198485,10,,Aggregated,10.900000,0.000000,570,620,650,670,710,830,1300,1300,1400,1400,1400,442,10,570.0,549.3508507126762,86.88751999989108,1400.4142010003306,0.0
1772198486,10,,Aggregated,11.000000,0.000000,570,610,650,660,710,830,1300,1300,1400,1400,1400,455,10,570.0,549.2292766153906,86.88751999989108,1400.4142010003306,0.0
1772198487,10,,Aggregated,10.900000,0.000000,570,610,650,660,710,830,1300,1300,1400,1400,1400,467,10,570.0,548.112745162745,86.88751999989108,1400.4142010003306,0.0
1772198488,10,,Aggregated,11.300000,0.000000,570,610,640,660,710,830,1300,1300,1400,1400,1400,476,10,570.0,546.9614826407611,86.88751999989108,1400.4142010003306,0.0
1772198489,10,,Aggregated,11.500000,0.000000,560,610,640,660,710,800,1300,1300,1400,1400,1400,489,10,560.0,544.4487220368135,86.88751999989108,1400.4142010003306,0.0
1772198490,10,,Aggregated,11.900000,0.000000,560,610,640,660,710,800,960,1300,1400,1400,1400,501,10,560.0,542.7910710279481,86.88751999989108,1400.4142010003306,0.0
1772198491,10,,Aggregated,11.700000,0.000000,560,610,640,650,710,800,960,1300,1400,1400,1400,513,10,560.0,542.8183913196934,86.88751999989108,1400.4142010003306,0.0
1772198492,10,,Aggregated,11.500000,0.000000,560,610,640,650,700,790,960,1300,1400,1400,1400,526,10,560.0,542.2955840893593,86.88751999989108,1400.4142010003306,0.0
1772198493,10,,Aggregated,11.300000,0.000000,560,600,640,650,700,790,960,1300,1400,1400,1400,536,10,560.0,540.6740255541104,86.88751999989108,1400.4142010003306,0.0
1772198494,10,,Aggregated,11.300000,0.000000,560,600,630,650,700,790,960,1300,1400,1400,1400,547,10,560.0,538.8674510475388,86.88751999989108,1400.4142010003306,0.0
1772198495,10,,Aggregated,11.700000,0.000000,560,600,630,650,700,790,950,1300,1400,1400,1400,558,10,560.0,538.1206935860273,86.88751999989108,1400.4142010003306,0.0
1772198496,10,,Aggregated,11.700000,0.000000,560,600,630,650,700,760,950,1300,1400,1400,1400,569,10,560.0,537.8662776994788,86.88751999989108,1400.4142010003306,0.0
1772198497,10,,Aggregated,12.000000,0.000000,560,600,640,650,700,760,950,1300,1400,1400,1400,582,10,560.0,538.339724884885,86.88751999989108,1400.4142010003306,0.0
1772198498,10,,Aggregated,11.500000,0.000000,560,610,640,650,700,760,950,1300,1400,1400,1400,594,10,560.0,538.3689507693662,86.88751999989108,1400.4142010003306,0.0
1772198500,10,,Aggregated,11.200000,0.000000,560,610,640,650,700,750,910,1300,1400,1400,1400,605,10,560.0,539.3498664991799,86.88751999989108,1400.4142010003306,0.0
1772198501,10,,Aggregated,11.300000,0.000000,560,610,640,650,700,750,910,1300,1400,1400,1400,617,10,560.0,539.3550965137822,86.88751999989108,1400.4142010003306,0.0
1772198502,10,,Aggregated,11.400000,0.000000,560,610,640,650,700,750,910,1300,1400,1400,1400,631,10,560.0,538.9206757955704,86.88751999989108,1400.4142010003306,0.0
1772198503,10,,Aggregated,11.600000,0.000000,560,610,640,650,700,750,910,1300,1400,1400,1400,643,10,560.0,538.5353868755908,86.88751999989108,1400.4142010003306,0.0
1772198504,10,,Aggregated,11.700000,0.000000,560,610,640,650,700,750,890,1300,1400,1400,1400,653,10,560.0,537.5395503445701,86.88751999989108,1400.4142010003306,0.0
1772198505,10,,Aggregated,11.400000,0.000000,560,610,640,650,700,750,890,1300,1400,1400,1400,664,10,560.0,538.6700715647655,86.88751999989108,1400.4142010003306,0.0
1772198506,10,,Aggregated,11.300000,0.000000,560,610,640,650,700,750,890,1300,1400,1400,1400,673,10,560.0,537.0580983179839,86.88751999989108,1400.4142010003306,0.0
1772198507,10,,Aggregated,11.200000,0.000000,560,610,640,650,700,750,890,1300,1400,1400,1400,686,10,560.0,536.7257814810536,86.88751999989108,1400.4142010003306,0.0
1772198508,10,,Aggregated,11.200000,0.000000,560,610,640,650,700,750,890,1300,1400,1400,1400,699,10,560.0,537.021428000004,86.88751999989108,1400.4142010003306,0.0
1772198509,10,,Aggregated,11.600000,0.000000,560,610,640,650,700,740,890,1300,1400,1400,1400,709,10,560.0,537.215338650216,86.88751999989108,1400.4142010003306,0.0
1772198510,10,,Aggregated,11.600000,0.000000,560,610,640,650,700,740,890,1300,1400,1400,1400,720,10,560.0,535.3571734319513,86.88751999989108,1400.4142010003306,0.0
1772198511,10,,Aggregated,11.500000,0.000000,560,610,640,650,700,740,890,1300,1400,1400,1400,733,10,560.0,534.7646595743611,86.88751999989108,1400.4142010003306,0.0
1772198512,10,,Aggregated,11.500000,0.000000,560,610,640,650,700,740,890,1300,1400,1400,1400,745,10,560.0,535.4582525409485,86.88751999989108,1400.4142010003306,0.0
1772198513,10,,Aggregated,11.600000,0.000000,560,610,640,650,700,740,860,1300,1400,1400,1400,758,10,560.0,534.6861771741513,86.88751999989108,1400.4142010003306,0.0
1772198514,10,,Aggregated,11.300000,0.000000,560,610,640,650,700,740,860,1300,1400,1400,1400,768,10,560.0,534.7254825403738,86.88751999989108,1400.4142010003306,0.0
1772198515,10,,Aggregated,11.600000,0.000000,560,610,640,650,690,740,860,1300,1400,1400,1400,781,10,560.0,533.873413587718,86.88751999989108,1400.4142010003306,0.0
