Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K75,6725,11,560.0,529.3884199470622,86.88751999989108,1400.4142010003306,0.0,11.213945634661341,0.018342513305765765,560,610,640,650,690,720,760,800,1300,1400,1400
,Aggregated,6725,11,560.0,529.3884199470622,86.88751999989108,1400.4142010003306,0.0,11.213945634661341,0.018342513305765765,560,610,640,650,690,720,760,800,1300,1400,1400
