Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,19916,0,81,94.53784760097066,28.30604099926859,476.3678079998499,0.0,22.145020225460108,0.0,81,100,120,130,170,200,240,280,370,470,480
,Aggregated,19916,0,81,94.53784760097066,28.30604099926859,476.3678079998499,0.0,22.145020225460108,0.0,81,100,120,130,170,200,240,280,370,470,480
