Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K75,5771,25,670.0,682.1498975511556,313.5633620004228,1591.9849509991764,0.0,9.63706406295969,0.04174780827828665,670,720,740,760,810,860,900,950,1400,1600,1600
,Aggregated,5771,25,670.0,682.1498975511556,313.5633620004228,1591.9849509991764,0.0,9.63706406295969,0.04174780827828665,670,720,740,760,810,860,900,950,1400,1600,1600
