Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K1,16813,0,3,4.504226685244035,1.2611669999387232,726.5990529999726,0.0,28.054446386179496,0.0,3,4,5,5,7,9,11,13,330,700,730
,Aggregated,16813,0,3,4.504226685244035,1.2611669999387232,726.5990529999726,0.0,28.054446386179496,0.0,3,4,5,5,7,9,11,13,330,700,730
