Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K75,6099,3529,1000.0,631.0304297950481,22.04742799995074,15284.725588000016,0.0,10.18720086554709,5.894512519186044,1000,1000,1000,1000,1000,1000,1000,1000,12000,15000,15000
,Aggregated,6099,3529,1000.0,631.0304297950481,22.04742799995074,15284.725588000016,0.0,10.18720086554709,5.894512519186044,1000,1000,1000,1000,1000,1000,1000,1000,12000,15000,15000
