Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K1,16851,0,5,4.760401421519744,2.9891519998272997,46.838158999889856,0.0,28.1267283151102,0.0,5,5,5,5,6,7,7,8,15,43,47
,Aggregated,16851,0,5,4.760401421519744,2.9891519998272997,46.838158999889856,0.0,28.1267283151102,0.0,5,5,5,5,6,7,7,8,15,43,47
