Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,5203,231,810.0,786.5972897301972,112.20245599906775,1572.0518460002495,0.0,8.68475989479824,0.3855813061115498,810,860,880,900,950,990,1100,1200,1400,1600,1600
,Aggregated,5203,231,810.0,786.5972897301972,112.20245599906775,1572.0518460002495,0.0,8.68475989479824,0.3855813061115498,810,860,880,900,950,990,1100,1200,1400,1600,1600
