Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K100,3205,3205,1200.0,1515.810770069894,976.1101789999884,20148.568438999973,0.0,5.351292070240222,5.351292070240222,1200,1300,1400,1500,2300,3300,4400,5000,17000,20000,20000
,Aggregated,3205,3205,1200.0,1515.810770069894,976.1101789999884,20148.568438999973,0.0,5.351292070240222,5.351292070240222,1200,1300,1400,1500,2300,3300,4400,5000,17000,20000,20000
