Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
FANOUT,K25,13140,0,330.0,331.225163051977,169.46251799981837,716.7859569999564,0.0,14.607024712767133,0.0,330,340,350,360,380,410,440,470,630,700,720
,Aggregated,13140,0,330.0,331.225163051977,169.46251799981837,716.7859569999564,0.0,14.607024712767133,0.0,330,340,350,360,380,410,440,470,630,700,720
